,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target_1,target_2,target_3
0,-2.1896398051569173,-0.4717562543649849,-0.34662690761614673,1.1926953664921311,0.7013711775336767,-2.008930541782537,-0.655264105617761,1.4443393986563635,0.6070901443514751,0.240575521459959,-152.05881229470478,-315.06249821314054,-270.3478573217004
1,0.7407239528952355,-0.817418279470506,0.7921814339834136,0.3834218867280632,-0.09440480419040224,0.859850866592086,-0.07632418135756376,0.06928994389239405,0.25138888500584894,-0.8573778524959623,91.07951690297465,71.22744144809646,89.57594849525802
2,-0.041278486387922315,1.0072356139041962,0.13266038243141628,-0.8585360773188876,0.6367121527991919,0.8416144443462651,-0.49985877906303144,-1.5989049019732768,0.44428556247928264,1.4712323029287684,64.89229257138629,174.66947557234545,93.56538889396163
3,0.6868538143765686,-0.05036918067368036,0.547180236774228,0.3626896937112358,1.1579891856826385,0.08240205575838278,-0.24665108820456358,0.9602379733089433,0.9779841803584377,-0.053421684419929366,164.4697661836643,125.0292492035878,117.37070981120779
4,-1.2949983189251044,-0.5394065963557442,0.8181825119367868,-0.2855754902604422,0.6643796920395689,-0.010061692719665588,0.5262992301806299,0.02336744056664233,-0.6308875921880079,1.7877877423389281,-145.1144632448147,-108.3739214438382,-104.71689797178541
5,-0.4758387328846869,0.2719338446194893,0.6622558947272869,-0.25586903532453514,0.8792874558372008,-1.5848708943271514,0.053698794580413864,-0.12724145719133045,-1.0356278838821678,0.10618344377015854,-122.75719527445179,-121.99153813069647,-91.78780963946906
6,-2.8633839194299675,-0.2057279107595797,-0.17961921500679306,-1.6508676211199926,-0.3943026356780337,-2.029718250901279,-0.4391603134177123,-0.2536057403162011,-0.8352596878585891,-0.039056938290314744,-347.21082994291703,-422.1522480450294,-378.9536591386484
7,1.0542116532485408,0.4259682807580981,0.013018982955354747,1.210313942940321,1.0747177118833475,-0.1716221835921467,-0.5263217653931769,-1.368813013259287,0.4015629494805866,-0.8019100583632669,146.5058908574715,149.76796352574772,138.5336701814496
8,-1.0128436879669662,1.1903338520301283,0.6505304170078041,1.2360423738190731,-0.5272664724699403,0.7852682355607193,-0.006200980034492566,-1.6274806106106794,1.4266790659006239,-1.0733931560630712,33.28531565252055,72.17965195726221,-23.71009962342873
9,0.16159414513565445,0.5048341049639659,-0.3765363806380162,1.828000597912956,-0.5427672757620478,-1.1401702706592491,-0.15007941924691165,0.6768823751070903,0.05728776186173092,0.10717530093174542,-7.673892768179638,-72.86471146766924,-51.50448926086426
10,0.10116097781573288,2.607563159903252,-0.9359546987979787,1.0493098593444712,-0.6241735629264018,1.3719980664802622,0.6099583733663613,-1.0324301429957896,1.0198536223200216,-1.855394522991118,108.42968124924772,287.53731636176286,128.77576156609277
11,-0.9597162711587982,0.3290262366105961,-0.10483974755901179,2.257868357493071,0.8156757464565345,0.04585294015120702,-0.5635827630217668,-0.7651985566440402,0.13775576815657695,-0.4296301948286841,-47.88674927479491,-1.0997840583141731,-39.16595149589284
12,0.45305307558105645,0.9058446563649329,0.36594114670423616,1.5462635232131172,-1.025428668458555,0.16842268898578225,0.8469122180423199,0.9097835730208302,-0.2952388237498023,0.24443183224330714,-0.4814415846499642,56.837459024882676,29.02119650065435
13,-0.07369284790485783,-0.8509140680610758,-0.9491319477760799,0.5358458397106802,-0.841325451326912,-0.6001682215997974,1.0865748541068483,-1.2239975382561536,1.6981495871144918,-0.5795332647237011,96.95614277988663,-125.20983247475307,-71.37209690789108
14,1.0527197020434786,0.2882795414564442,0.6977403201923025,-1.6664212002464636,0.1774836854703914,0.690931122752347,1.120184056955875,0.18759980085726208,0.6622922043757584,-0.37671451578698617,158.5925029870799,174.1904314704424,148.20411235067405
15,0.3260034333869806,-2.040323048728715,0.046255523141696904,0.5242964300103486,-0.0395702396936057,-0.41931648215268885,-0.6776755773280415,0.7352795760652026,-0.13232889843674336,-1.4394390267386181,2.2740364380484075,-152.64481161099155,-42.82032615214361
16,-0.35705312065736683,-1.524979352261595,-1.3029704816438032,0.9198031198625388,0.9377678348055563,-1.6758725194619635,0.22515298338264667,0.07620972152563088,1.6092033167378026,-0.3842669372717656,87.79093841357069,-198.86253183230596,-100.73848743768829
17,-0.4388358160850864,-2.266016427405949,1.3023867158574967,-1.083393697671978,-0.7900856193581486,0.3819290665276107,0.3314706236641504,2.0916057295805297,0.07310693960496681,1.8170275419061237,-52.538469487751165,-188.63501196304148,-99.41677514607004
18,0.7258623263177081,-1.4745636660271912,-0.7711032411311424,0.7778651530672539,0.2645227553666602,1.0249961361846132,0.8205599751828531,0.05570279183586543,-1.1642601866191942,-0.3378536925278026,-14.024538368854921,34.11181373235208,81.22220879429526
19,0.7707651577049931,-2.656493425273107,-1.1933151996774536,0.8292665965772124,-0.9461072424052142,2.4246143812046266,-1.0013769877342802,0.45588120206111604,1.0680610419613912,-0.1655630733432303,153.62934363016979,52.039348239444074,105.23152995390114
20,-0.1651382892165112,2.2841622344688566,0.02894093111936602,-0.6518497522469952,0.6966619909029648,-0.526933096684298,0.054961743239600326,2.0210274176603833,0.8202154016179934,1.1112851922796367,70.62571931840964,146.49365106440484,48.20467639756289
21,0.07479049586471345,-1.4535250141002998,1.5842316809200632,1.6113572364741098,-0.2537034238791205,-0.28568459792523637,1.1655168211708953,0.8600638750401904,0.6077211523191299,-0.019482638702810858,39.086160949547114,-118.30873833406653,-44.776304495903034
22,0.6181183267085099,-0.32815171036794055,-1.0441227993229325,1.1331491495243704,1.3302795055434615,0.15830306441200181,0.4641175240646198,-0.013886643650919487,-0.04423529644268415,0.6109507733596151,81.8966499441427,99.64267913452711,105.42537149884417
23,0.9267605277844253,-0.3404060187544081,-1.5051866749249116,-1.080938905241422,0.8009976202555029,-1.561904953194072,1.2313888340097525,-0.3331721852226593,-1.7297427620952244,0.6157693795298056,-63.005662635962565,-74.54614740617399,6.6415228879466
24,1.627441761664356,-0.607036905324317,-1.39954763788043,-0.29505179525030195,-0.5931920324939869,0.6856354609192249,0.26772807526670406,0.664222836538813,-1.1432325773302696,1.0839532695183547,42.96539643566194,89.72348647422658,129.8552896636764
25,1.3944361933544311,0.9846554082096198,-1.7330087062539263,-1.2695234983900598,0.5133598423250388,-0.4647288170051425,-0.46854218079373616,-0.78978124705566,-1.3548094589154964,-1.954352835943059,21.9474207370734,133.685985427481,127.721611027497
26,-2.1125474677865066,1.4055222078804572,1.366031623248826,-0.45140719299411075,-0.8943964086532027,0.5394832244126913,0.19889230077144643,0.2708833911493157,1.2171684872297703,-0.24464890582109083,-87.49795992783055,-34.25722903552971,-142.43250548439212
27,1.459633256131553,-1.2696369336121778,-0.8164227630091396,-0.21786254319907622,0.47459287878443995,0.39591851602695216,1.7156980073532957,2.0047161773981053,0.18055380358215983,-0.009923776494135466,150.45456243223094,79.59534388772265,138.05473347579775
28,0.34955015383893095,0.06692490981071317,2.0960970798823535,0.16865017951578168,-1.087802443727235,2.161189315475241,0.8797075838634935,0.282084112263196,1.3408246769364927,-0.6078967647256566,144.51022296066293,182.08904665606326,116.65462560509937
29,1.0159502153830835,-0.06995426740483122,-0.6247429201606222,-0.7110525903673064,0.993126034495315,-0.5536124793682515,-0.17143826232287304,-2.271110413432134,1.3982067289161655,0.7708422064230182,212.02291885388502,93.0364020260168,110.36815152261875
30,0.2327462928604215,1.469761535970009,2.2695705938778388,0.5645637852363992,-0.4486865960751921,-1.3848187040720983,1.3349173222458048,-1.4267455377508667,0.11823263539062445,-1.1911718557623008,5.986170739350447,-17.20839329564029,-31.07485130856675
31,0.473604962728339,0.5714546702584228,1.2436727058634836,0.11535668891058547,-0.573974438562895,0.3535248771686528,0.9154142917779285,0.1293817644765132,-0.7179093383626727,0.6666523875318632,-20.39155818659646,65.87295761761006,45.494598596234866
32,1.4451220137347918,-0.28426461699776107,1.019572105287415,-1.9207248397666932,0.2552713357285826,0.6796505555013191,-1.2775428258380135,0.3723669977250116,1.8021973575249415,1.2412735513313071,280.75424769356033,184.3702258749222,182.06736765525778
33,-0.4440009901550139,1.5641215993404096,0.7649234621082371,1.668316789308208,-2.145949244854938,-0.8511230765752339,0.5360680491769142,-0.6205438929634359,0.4514715592600627,-0.024033013122888896,-55.69823689878538,-90.33571018434527,-120.97006302319485
34,0.9270683240657206,0.9555451998550082,-0.7792446736625575,-0.11856888324523306,-0.7505649456453513,-0.9647213974496267,-0.32177548767423086,-1.1261311723475311,-0.708392832582233,-1.4943598873393031,-3.4061937855783,6.145530310629804,19.124227457714444
35,0.5795639507649958,0.08248214611651024,-0.20969092301873474,-0.12975894128208013,-1.0593075606286557,0.4010156824369507,-0.3969615129184605,-0.9293468051476111,-0.6939375174016161,0.7647048325585899,-22.20709398294159,21.683264316086298,27.421800447408586
36,2.456903261310998,0.7045846769708698,-1.171188606063938,1.2981867777559977,-1.4297842065046096,-3.1281234108452387,-0.21785021979559616,-0.47354674135552366,-0.01902253262009162,0.5517740219519017,131.15853975280035,-102.66339689657262,14.816769709538685
37,-0.557114597004205,-0.6458328905850751,-2.066901899582242,-0.6928982670024281,-0.31974584204874307,2.695427364219118,0.3669680979623962,0.8694001766984644,0.8978396819896863,0.02071408342287196,55.36677364878959,142.09464830789858,73.80648826918836
38,2.742624750734116,-0.42775718081752345,0.23841948589204995,-0.7749549103649253,1.1334455255318077,0.20784774160144823,0.6203472962019503,1.5403993045246245,0.7425048710571645,0.7154434961673477,319.5067727581325,254.16454813431923,289.62862919780946
39,-0.5603024986409249,-1.1405547949148809,0.53647325294891,2.0267207053055603,0.7361058470977292,0.16355912671503492,-0.1307213491076839,-0.0810246506250892,1.4968549254450623,-0.3485180097708389,86.43309148881366,-44.58876088407728,-23.02581008777373
40,0.8138631300791188,-1.2133625345711716,1.226814848586917,1.1794892024626111,-0.22203361249091277,0.5812690015978371,0.21533685971474845,-0.23297201356251726,-1.9057247257683565,1.702757905214542,-81.76148694889552,-13.64101708322428,46.45947054472813
